698484,Reference,Tompkins Table,"College rankings based on degree classes. Includes data since 2000, and an explanation of the ranking system used.",,
698485,Reference,Finding People,"Directory of addresses, telephones, fax, e-mail in the University and Colleges.",,
698486,Reference,Disability Resource Centre,"Provides information about the centre, and details of the assistance available to staff and students at the university.",,
698487,Reference,The Gates Cambridge Scholarships,"Provides information about the awards, including eligibility criteria and the application procedure. Also offers a PDF download of the a yearbook containing details of recent scholars.",,
698488,Reference,Graduate Admissions,Explains the process of applying to Cambridge as a prospective graduate student. Includes an online version of the official Graduate Studies Prospectus.,,
698489,Reference,Undergraduate Applications,Explains the process of applying to Cambridge as a prospective undergraduate student. Includes an online version of the official Undergraduate Prospectus.,,
698490,Reference,University of Cambridge: The Colleges,"Information about the college system, and contact details for each of the colleges.",,
698491,Reference,Christ's College - Alumni,"Information for past members of the college. Includes news, photographs, a searchable e-mail directory, and event listings.",,
698492,Reference,"Wikipedia: Christ's College, Cambridge","Facts, brief history, and list of famous alumni.",,
698493,Reference,Residential and Conference Facilities,"Information about conference facilities, catering, accommodation, and booking details.",,
698494,Reference,Chapel,"Includes a photograph gallery, an archive of termly newsletters, a list of past chaplains, and texts of sermons.",,
698495,Reference,College Library,"Features a guide to the library, its services, regulations and facilities,",,
698496,Reference,Christ's College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698497,Reference,Christ's College - Admissions,"General admissions information, links to the prospectuses, and contact details.",,
698498,Reference,Amateur Dramatics Society,"Includes a summary of upcoming productions, details of the CADS theatre discount card, and a list of equipment present in the college's theatre.",,
698499,Reference,Christian Union,Information about the activities and beliefs of the union. Includes a list of books and tapes available from their library.,,
698500,Reference,JCR Online,"Designed for both current and prospective students, providing information about Christ's and life at the college. Includes a virtual tour.",,
698501,Reference,Boat Club,"Includes an archive of past crews and results, a photograph gallery, and a list of club officials.",,
698502,Reference,Christ's College Music Society,"Includes details of forthcoming events, reviews of past events, information for members and online music library.",,
698503,Reference,Choir,"Includes a background to the choir, a calendar of concerts and tours, and details of CD recordings available.",,
698504,Reference,"Wikipedia: Churchill College, Cambridge","Facts, history, and list of masters.",,
698505,Reference,Churchill Archives Centre,"Houses Sir Winston Churchill's papers in all some 2,200 boxes of letters and documents. Details of collections, exhibitions, and events.",,
698506,Reference,Conferences at Churchill College,"Details of facilities available for conferences, banqueting, and meetings.",,
698507,Reference,Churchillians.net,"Official alumni site, with details of benefits for alumni, and information about the college association.",,
698508,Reference,Churchill College Computing,"Details of the facilities available, answers to frequently asked questions, and information on using the system.",,
698509,Reference,Churchill College Library,"Details of the facilities available, procedures, and regulations.",,
698510,Reference,Admissions Information,"Details of the admissions process for fellows, undergraduates, and postgraduates.",,
698511,Reference,Churchill College,"Entry in the University undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698512,Reference,JCR,"Announcements related to entertainment, sport, and music, photographs and contact details of committee members, and minutes from past meetings.",,
698513,Reference,MCR,"Details of the graduate students' association. Includes a calendar of college and social events, a summary of the bar, a list of committee members, and minutes from past meetings.",,
698514,Reference,Christian Union,"News, a summary of meetings held, contact details for the union representatives, and a calendar of chapel services.",,
698515,Reference,Churchill College Music Society,"Includes term card, contact details for committee members, a list of available recordings, and a message board.",,
698516,Reference,Debating Society,"Details of the society, and the events it hosts. Includes a copy of the inaugural e-mail, a photograph of the committee, and an events calendar.",,
698517,Reference,Dramatic Society,"An overview of the society, a calendar of upcoming productions, agendas and minutes from previous meetings, and a list of committee members.",,
698518,Reference,MCR Film Society,"Details of the films showing at the cinema, including a plot summary of each.",,
698519,Reference,Mountaineering Club,"Includes a photograph gallery, and an archive of past newsletters.",,
698520,Reference,Pool Club,"News, a list of fixtures and results, and contact details for members.",,
698521,Reference,Sailing Club,"Information on how to join, guidelines, a summary of facilities, and a list of members.",,
698522,Reference,Scientific Society,"Includes a list of committee members, and a copy of the society's constitution.",,
698523,Reference,Churchill College Boatclub,"News, results, details of the club's activities, and contact information.",,
698524,Reference,CLAREification,"Satirical student magazine. Back issues in pdf format, together with information about submitting articles.",,
698525,Reference,Clare College,"Entry in the University undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698526,Reference,Clare Ents,"Termcard, image gallery, a list of committee members, and details of Clare Cellars.",,
698527,Reference,Union of Clare Students,"New and information for students at the college. Includes society details, photo gallery, and events calendar.",,
698528,Reference,Clare Boat Club,"Race results, reports, crew lists, photos and videos and information for alumni.",,
698529,Reference,Clare College MCR,"Graduate student body. College guide, news and events, and a photo gallery.",,
698530,Reference,Clare College Choir,"Information about the choir, its members, performances and recordings.",,
698531,Reference,Clare Hall,"Graduate college, taking postgraduate students and visiting fellows only. Official site, with information about the facilities, events, and applying.",,
698532,Reference,Clare Hall Boat Club,"Administrative contacts, a summary of facilities, and photographs.",,
698533,Reference,Corpus Christi College,"Official site, with information about and for the college, academics, admissions, campus life, libraries, special collections, conferences, and old members.",,
698534,Reference,Corpus Christi College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698535,Reference,Corpus Christi College MCR,"Contact details for the committee, photographs, an events list, and information about the Leckhampton Society.",,
698536,Reference,Music @ Corpus,"Includes information about the chapel choir and the Bene't Club (college music society), together with details of the scholarships, awards, and exhibitions available.",,
698537,Reference,Corpus JCR,"Student body for undergraduates. Weekly e-newsletter archive, society listings, news and events, and information about the JCR committee.",,
698538,Reference,Corpus Christi College Boat Club,"News, results, photographs, and a mailing list archive.",,
698539,Reference,Darwin College,"Official site of the postgraduate college. Includes details of events and opportunities, along with background information.",,
698540,Reference,Origin,College drama society. Includes a summary of events in 1996.,,
698541,Reference,Darwin College Boat Club,"Information about the club, contact details, news, and photographs.",,
698542,Reference,Downing College,"Official site. Includes an admissions prospectus, college handbook, a directory of college telephone and fax numbers, a history, and photographs.",,
698543,Reference,Downing College MCR,"News, events and photos for current and prospective graduate students.",,
698544,Reference,"Wikipedia: Downing College, Cambridge","Facts, history, and a list of famous alumni.",,
698545,Reference,Downing College (Cambridge University Undergraduate Prospectus),"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698546,Reference,Danby Society,"Society for natural scientists, engineers, mathematicians and computer scientists. Events, photo gallery and textbook exchange.",,
698547,Reference,Conference Information,"Details of transport, availability, residential accommodation, the meeting rooms, catering, and facilities.",,
698548,Reference,Emmanuel College Map,Clickable map that leads to photographs and descriptions of buildings and areas in the college.,,
698549,Reference,Emmanuel College Chapel,"Includes a list of service times, and a termcard [PDF format] to download.",,
698550,Reference,Emmanuel College Library,"An overview of the facilities, policies, and procedures.",,
698551,Reference,"Wikipedia: Emmanuel College, Cambridge","Facts, a brief history, and a list of famous alumni.",,
698552,Reference,Cambridge 2000: Emmanuel College,"A series of photographs of buildings in the college, taken in 2000 as part of a Cambridge-wide photography project.",,
698553,Reference,Emmanuel College Computer Resource Page,"Details of the facilities, rules, and procedures.",,
698554,Reference,Emmanuel College Admissions,"Undergraduate and graduate prospectuses, with information about the teaching, community, facilities, and life at the college.",,
698555,Reference,Emmanuel College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698556,Reference,Emmanuel College Students' Union,"Information for current and prospective students, including forums, a photo gallery and events listings.",,
698557,Reference,Emmanuel Real Ice Cream Society,"Details of the society which promotes ""the making and eating of real ice cream."" Includes ice cream reviews, photographs, minutes, and a message board.",,
698558,Reference,Emmanuel College MCR,"An introduction to the middle combination room, along with news and current social information for graduates.",,
698559,Reference,Emmanuel College Music Society,"Overview, details of upcoming and past concerts, and contact information for the committee members.",,
698560,Reference,Emmanuel College Chapel Choir,"Includes information about the choir, its repertoire and members, photographs from tours, and detailed information about the chapel organ.",,
698561,Reference,Emmanuel Christian Union,"Information on who they are, what they do, and why they do it. Includes a calendar of upcoming events, contact information and links to relevant online resources.",,
698562,Reference,Emmanuel College Mountaineering Club,"Includes photographs, details, and journals from previous expeditions.",,
698563,Reference,Emmanuel Boat Club,"Details of results, a list of crews, a description of the club, and information for prospective members.",,
698564,Reference,"Wikipedia: Fitzwilliam College, Cambridge",Facts and a history of the college.,,
698565,Reference,Fitzwilliam College,"Entry in the University undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698566,Reference,The Fitz Swing Band,"Discography, contact details, and an overview.",,
698567,Reference,"Wikipedia: Girton College, Cambridge","Facts, brief history, and list of famous alumni.",,
698568,Reference,Girton College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698569,Reference,Girton College JCR,"Undergraduate student body. Site provides news and sports results, along with a college message board.",,
698570,Reference,Girton College Boat Club,"Includes news, contact details, and a photo archive of past members.",,
698571,Reference,Gonville and Caius College,"Official site, with information about the college and its members, computing and conference facilities, applying, and research fellowship competitions.",,
698572,Reference,Gonville and Caius College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698573,Reference,Caius MCR,"Graduate student body. Includes news and events, details of college sport, welfare information, and information about the MCR committee.",,
698574,Reference,Caius Boat Club,"News, results, photographs, committee and crew lists.",,
698575,Reference,Homerton College,"Official site, with information about applying, research activities, student societies, and postgraduate projects.",,
698576,Reference,Homerton College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698577,Reference,HCCU,"Christian Union site, with details of news and events, beliefs, international work, photographs, and contact information.",,
698578,Reference,Hughes Hall,"Official site of the postgraduate college. Includes information about college life, applying, and the conference facilities.",,
698579,Reference,Hughes Hall,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, and a description of the college.",,
698580,Reference,Jesus College,"Official site. Includes information about the college, admissions, alumni, events, research fellowships, facilities, and the chapel.",,
698581,Reference,Jesus College: Catering and Conferences,Provides information on conference and catering services.,,
698582,Reference,Jesus College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698583,Reference,Jesus College Music Society,"List of events, concert programmes, rehearsal schedule, and contact information.",,
698584,Reference,Jesus College Boat Club,"Calendar, club history, pictures, and a list of members in Excel format.",,
698585,Reference,JCSU,"News, computing information, contact details for members of the executive, and minutes.",,
698586,Reference,King's College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698587,Reference,King's College Boat Club,"Archives, photograph gallery, links, calendar, and a list of committee members.",,
698588,Reference,King's College Graduate Society,"Includes news and events, committee details, and general information for graduates.",,
698589,Reference,Lucy Cavendish College,"Mature women only. Official site, with information about applying, student services, conferences, events, and banqueting.",,
698590,Reference,Lucy Cavendish College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698591,Reference,Magdalene College,"Official site. Includes information about the college and its history, the library, admissions, conference facilities, famous alumni, and the library.",,
698592,Reference,Magdalene College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698593,Reference,Magdalene College JCR,"Undergraduate Student Body. News, society listings, photos galleries, committee details, and information for potential students.",,
698594,Reference,Magdalene College MCR,"Graduate student body. Events listings, college information, and details of the services and support available.",,
698595,Reference,Magdalene Boat Club,"News and events, squad listings, club history, and race reports.",,
698596,Reference,Murray Edwards College,"Official site. Includes information about admissions, student life, conference facilities, the college's history, and current events.",,
698597,Reference,Murray Edwards College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698598,Reference,Murray Edwards College Boat Club,"Introduction, crews, details of upcoming races, results, and a photograph archive.",,
698599,Reference,Newnham College,"Official site, with information about the college's history, admissions, alumnae, conference facilities, development projects, and events.",,
698600,Reference,Newnham College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698601,Reference,Pembroke College,"Official site. Includes a history of the college, a list of fellows, and information for prospective and current students.",,
698602,Reference,Pembroke College Virtual Tour,Still pictures and accompanying descriptions provide a guided tour of the college. Includes map and index.,,
698603,Reference,Pembroke College Chapel,"Provides historical information about the chapel building, together with details of the services and the people involved. Also includes information about 'Pembroke House', the college's mission in south London.",,
698604,Reference,Pembroke College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698605,Reference,Pembroke College Alternative Prospectus,Guide for potential applicants produced by current students at the college. Includes information on various aspects of college and university life.,,
698606,Reference,The Stokes Society,"History of this science society, details of events, and information on science text books.",,
698607,Reference,Pembroke Graduate Parlour,The student body for graduates at Pembroke College.,,
698608,Reference,Pembroke College Christian Union,"Meetings, details of beliefs, and photographs.",,
698609,Reference,Pembroke House,"Founded in 1885 by students from the College, to be a centre for social action in Walworth. History, details of activities, and how to get involved.",,
698610,Reference,The Pembroke College Winnie-The-Pooh Society,"Contact details, the date and time of the next meeting, a copy of the constitution, and minutes.",,
698611,Reference,Pembroke College Chapel Choir,"Includes information about the choir, and details of CDs for sale.",,
698612,Reference,Pembroke College Junior Parlour,The student body for junior members (undergraduates and graduates) of Pembroke College.,,
698613,Reference,Peterhouse,"Official site, with information about and for the college, academics, admissions, college life, libraries, special collections, conferences, alumni, and the Peterhouse Society.",,
698614,Reference,Peterhouse Conference &amp; Catering,"Details of the accommodation, catering, and other facilities for conferences and other events.",,
698615,Reference,Peterhouse,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698616,Reference,The Heywood Society,"Theatre and film showings in Peterhouse. Society information, events calendar, committee list, and details of how to get involved.",,
698617,Reference,Peterhouse JCR,"Information, news, and gossip for undergraduate members of Peterhouse.",,
698618,Reference,Queens' Courtiers,"Explanation of the game intended for Lyon Court, with a list of rules.",,
698619,Reference,Queens' College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698620,Reference,Graduate Studies Prospectus: Information about Colleges,"Entry in the University prospectus. Includes a summary of accommodation, facilities, and admissions statistics.",,
698621,Reference,Boar's Head Boat Club,"Boat club for Queens' old boys. Includes details of events, results, and photographs.",,
698622,Reference,Queens' College Old Boys Hockey Club,"QCOBHC organises an annual hockey tour with a silly theme. Details of people, 'tourage' outfits and songs, pictures, news, and jokes.",,
698623,Reference,BATS,"Details of the Queens' College drama society. Includes termcard, a list of contacts, details of past events, and technical information.",,
698624,Reference,St Margaret Society,"Details of the orchestral and choral society of Queens' College, with list of upcoming events.",,
698625,Reference,Robinson College,"Official site, with information for prospective students and alumni. Includes details of the facilities, and news.",,
698626,Reference,Robinson College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698627,Reference,Robinson College Film Society,"Term card with details of upcoming films, a list of committee members, and an overview of the auditorium.",,
698628,Reference,Brickhouse Theatre Company,"Robinson College drama society. Includes details of past and upcoming productions, news, photographs, and links.",,
698629,Reference,Robinson College Boat Club,"Results, photographs, and details of the committee.",,
698630,Reference,Selwyn College,"Official site. Includes an online prospectus, information for current students, and details of events, facilities, and employment opportunities.",,
698631,Reference,Selwyn College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698632,Reference,Graduate Studies Prospectus: Selwyn College,"Entry in the University prospectus. Includes a summary of accommodation, facilities, and admissions statistics.",,
698633,Reference,Selwyn College Chapel Choir,"Photograph, overview, rehearsal schedule, and details of tours.",,
698634,Reference,Selwyn JCR,"Undergraduate student body. Includes useful information, details of college events, profiles of the committee members, society contacts, and an online forum.",,
698635,Reference,Selwyn College MCR,"Student body for graduates. Includes events, forum, photo gallery, and details of the committee.",,
698636,Reference,Selwyn College Boat Club,"Notices and news for members and alumni, along with details of the club.",,
698637,Reference,Sidney Sussex College,"Official site. Contains information about admissions, education, alumni, the chapel, the library, and conference facilities.",,
698638,Reference,Sidney Sussex College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698639,Reference,Sidney Sussex Boat Club,"Includes latest news, crew listings, contact details, and photographs.",,
698640,Reference,Sidney Sussex College Chapel Choir,"Provides general information, together with an events diary, details of previous tours, and several photo galleries.",,
698641,Reference,Sidney Sussex JCR,"Undergraduate student body. News, events listings, committee details, society contacts, and a message board.",,
698642,Reference,St Catharine's College,"Official site. Includes information about admissions, events, academic and college life, development, and conference facilities.",,
698643,Reference,St Catharine's College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698644,Reference,St. Catharine's College Boat Club,"Includes news, photographs, brief history, and information about joining together with May Bumps reports.",,
698645,Reference,St Catharine's College Christian Union,"Details of beliefs, list of people, and information about international work.",,
698646,Reference,St Catharine's JCR,"Undergraduate student body. Details of the JCR committee, together with information about student life and facilities at the college.",,
698647,Reference,St Caharine's MCR,"Graduate student body. Information about college life, and events calendar, photo galleries, welfare contacts, and details of the MCR committee.",,
698648,Reference,St Catharine's College Choir,"List of choir officials, overview of their activities, and a list of CD recordings available.",,
698649,Reference,Eddie's CR,"Provides details of the Combination Room Committee, together with news and events, and information about college life.",,
698650,Reference,St Edmunds's College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698651,Reference,"Wikipedia: St. John's College, Cambridge","Facts, history, photographs, and a list of famous alumni.",,
698652,Reference,St John's College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698653,Reference,St John's College Chapel and Choir,"Overview, diary of services, and a list of available recordings.",,
698654,Reference,St John's Film Society,"Details of past and upcoming films, term card, photographs, and a list of committee members.",,
698655,Reference,Jazz at Johns,"Gives details of upcoming gigs, and contact details for committee members.",,
698656,Reference,St John's College Christian Union,Includes details of events and information about the union.,,
698657,Reference,Trinity College - Contacts Directory,Search facility for details of Fellows and academics as well as college departmental staff.,,
698658,Reference,"Wikipedia: Trinity College, Cambridge","Facts, history, photographs, and lists of famous alumni, Nobel prize winners, and masters.",,
698659,Reference,Trinity College Library,Information about the Wren Library and the College Library including opening hours and online book search facility. Also contains details of early books and manuscript archives as well as electronic information resources.,,
698660,Reference,Trinity May Ball,News and ticket sales for this year's May Ball. Also includes a history of the event and a photo gallery.,,
698661,Reference,Undergraduate Admissions,"Section of the official Trinity College site. Contains information on open days, interviews, FAQs... everything a prospective applicant might want to know.",,
698662,Reference,Graduate Admissions,"Section of the Trinity College official site. Information on applying, accommodation, awards and funding available.",,
698663,Reference,Undergraduate Prospectus: Trinity College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698664,Reference,First and Third Trinity Boat Club,"News, results, crews, message board, photographs, and a list of members.",,
698665,Reference,Trinity Mathematical Society,"Information on how to join, upcoming and previous talks, society rules, and contact details.",,
698666,Reference,Trinity College Music Society,"Events calendar, details of the Trinity Singers and the Trinity Players, membership information, and committee member photographs.",,
698667,Reference,Trinity College Croquet Society,"Details of rules, competitions and membership of the society.",,
698668,Reference,Trinity College Hockey Club,"Contains news, fixtures, results and photos.",,
698669,Reference,Trinity College B.A. Society,For graduates and 4th year undergraduates of the college. Details of events and information relevant to its members.,,
698670,Reference,Trinity College Staff Club,"Staff sports and social club. Calendar of events, sports fixtures and club rules.",,
698671,Reference,Trinity Films,Trinity College Film Society. Shows regular movies free of charge - site has detailed listings.,,
698672,Reference,Trinity College Ultimate Frisbee,"Includes results, photos, player profiles, and contact details.",,
698673,Reference,Trinity College Engineering Society,Details of past and future events and includes a web forum.,,
698674,Reference,Trinity College Science Society,Introduction and details of upcoming and past events.,,
698675,Reference,Trinity Hall,"Official site, with information about undergraduate and graduate admission, the college's history, alumni, facilities, and societies.",,
698676,Reference,hal.trinhall.cam.ac.uk,"The Trinity Hall Student Server. Includes details about Hal, computing support information, and a list of society and personal sites being hosted.",,
698677,Reference,Trinity Hall,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, a list of open days, and a description of the college.",,
698678,Reference,Trinity Hall JCR,Undergraduate student body. Includes club and society contact details.,,
698679,Reference,Trinity Hall Ents,"Overview, contact information, list of equipment used, event calendar, and photographs.",,
698680,Reference,Trinity Hall Boat Club,"Club history, list of upcoming events, results, crews, and a photograph of the committee.",,
698681,Reference,Wolfson College,"Official site of the postgraduate college, with information about the location, buildings, facilities, student life, and college history.",,
698682,Reference,Wolfson College,"Entry in the University of Cambridge online undergraduate prospectus. Includes contact information, a list of teaching staff and subjects, and a description of the college.",,
698683,Reference,Wolfson College Boat Club,"Information for novices, and details of senior races.",,
698684,Reference,University of Cambridge Language Centre,"Provides information about the centre, its research programmes and teaching. Also gives details of the support and resources available.",,
698685,Reference,Cambridge Neuroscience,"A multi-disciplinary initiative to enhance research and teaching across the University and affiliated Institutes. Directory of people and organisations, calendar of talks, and links to other resources.",,
698686,Reference,Department of Architecture,"Includes news, details of current research, and course information.",,
698687,Reference,Faculty of Classics and Museum of Classical Archaeology,"Information for current and prospective members, including details of research, courses, and staff.",,
698688,Reference,Faculty of Divinity,"Details of the history, work, and courses of the faculty, with information for prospective and current students.",,
698689,Reference,Faculty of English,"Information about the undergraduate and graduate courses offered, news for alumni, and reading lists for current students.",,
698690,Reference,"Department of Anglo-Saxon, Norse, and Celtic","Information for prospective and current students, departmental publications, and details of upcoming events.",,
698691,Reference,Faculty of Modern and Medieval Languages,"Links to departments, contact details, a list of job vacancies, and information about dissertations and oral examinations.",,
698692,Reference,Faculty of Music,"An overview of studying music at Cambridge, course details, and information about facilities.",,
698693,Reference,Faculty of Philosophy,"Staff profiles, information for current and prospective students, lecture notes, reading lists, and a faculty diary.",,
698694,Reference,Department of History of Art,"Online prospectus, and contact details.",,
698695,Reference,Faculty of Asian &amp; Middle Eastern Studies,"Includes course overviews, news, a list of upcoming seminars, and a history of the faculty.",,
698696,Reference,Department of Clinical Biochemistry,"Staff contact information, details of research, and a summary of vacant positions.",,
698697,Reference,Department of Medicine,"Staff contact information, details of research, and teaching resources.",,
698698,Reference,Department of Psychiatry,"Historical background, information about teaching and research, and a list of members of the department.",,
698699,Reference,Department of Surgery,"Includes a list of staff, a summary of research activities, and links.",,
698700,Reference,Department of Public Health and Primary Care,"Includes staff profiles, course details, and a list of publications.",,
698701,Reference,Department of Radiology,"Includes a staff list, details of current research, job vacancies, and recent publications.",,
698702,Reference,Department of Chemical Engineering,"Information about teaching, research, and industrial partnerships, for staff and students.",,
698703,Reference,Department of Engineering,"Information about the department, research, undergraduate and postgraduate courses, news, and events.",,
698704,Reference,Judge Business School,"Details of the school, the courses it offers, its research, and its corporate partners.",,
698705,Reference,Lecture Quotes [rec.humor.funny],A selection of humorous quotes of Arthur Norman.,,
698706,Reference,Department of Genetics,"Includes details of research groups, information for current and prospective students, and a brief history of the department.",,
698707,Reference,Department of Pathology,"Information about administration, research interests, and teaching.",,
698708,Reference,Department of Pharmacology,"Includes details of teaching, research, and seminars.",,
698709,Reference,Department of Plant Sciences,"Includes an overview and history of the department, details of teaching and research, and news.",,
698710,Reference,Department of Zoology,"Details of teaching, research, the museum, and the libraries.",,
698711,Reference,Department of Clinical Veterinary Medicine,"Information about applying, research programs, courses, and facilities.",,
698712,Reference,Department of Biochemistry,"Information about teaching and research, a list of upcoming lectures and seminars, and details of the facilities available.",,
698713,Reference,Department of Experimental Psychology,"Information about staff, undergraduate and graduate studies, and teaching resources.",,
698714,Reference,"Department of Physiology, Development and Neuroscience","Details of teaching, research, and facilities at the department, along with contact information.",,
698715,Reference,Faculty of Archaeology and Anthropology,"Introduction, links to departmental research projects, information for prospective students, and a staff list.",,
698716,Reference,Biological Anthropology,"Information for undergraduates, postgraduates, and prospective students, a list of staff, and a summary of current research programmes.",,
698717,Reference,Faculty of Economics,"Details of teaching, people, research, and facilities in the faculty.",,
698718,Reference,Faculty of Education,"Includes details of undergraduate, part-time, PGCE, and research courses, along with contact information.",,
698719,Reference,Faculty of History,"Overview of the faculty, course and lecture details, information for prospective and current students, and a list of upcoming seminars and events.",,
698720,Reference,Faculty of Law,"Brief profiles of research students, course and admissions details, and links to legal resources.",,
698721,Reference,Department of History and Philosophy of Science,"Information for current and prospective students, including details of courses, the department, the library, and the museum.",,
698722,Reference,Department of Land Economy,"Overview of the department, details of the undergraduate, postgraduate, and research courses, and information about the alumni organisation.",,
698723,Reference,Department of Social Anthropology,"Includes brief staff profiles, links to reference material, and information about the Mongolian Studies Unit.",,
698724,Reference,Department of Archaeology,"Information for current and prospective students, details of research, and a list of staff.",,
698725,Reference,"Faculty of Politics, Psychology, Sociology and International Studies","Introduction, staff details, and information about research groups, the library, and courses.",,
698726,Reference,Statistical Laboratory,"Includes research reports and publications, information for current and prospective students, and a departmental photograph gallery.",,
698727,Reference,Department of Earth Sciences,"Information about the activities of the department, research, admissions, teaching, and facilities.",,
698728,Reference,Department of Geography,"Details of undergraduate, graduate, and research courses, staff, facilities, and job opportunities.",,
698729,Reference,Department of Materials Science and Metallurgy,"Details of research groups, opportunities within the department, and undergraduate teaching.",,
698730,Reference,Chemical Laboratory,"Details of research opportunities, staff, undergraduate courses, and teaching, along with Chemistry resources.",,
698731,Reference,The Cavendish Laboratory (Physics),"Photographs, maps, a history, health and safety information, a diary of events, and details of research and teaching.",,
698732,Reference,Faculty of Mathematics,"Details of courses, research, admissions, and teaching. Includes a list of upcoming lectures, and a copy of the lecturer guidelines.",,
698733,Reference,Department of Applied Mathematics and Theoretical Physics,"Details of research, undergraduate and postgraduate study, and computing in the department.",,
698734,Reference,Department of Pure Mathematics and Mathematical Statistics,"Information about teaching, research, and people.",,
698735,Reference,Geophysical and Environmental Fluid Dynamics Summer School,"Annual two-week course run by the department of Applied Mathematics. Site gives full details of the forthcoming school, together with photos from previous years.",,
698736,Reference,School of the Physical Sciences,"Links to departmental servers, and a copy of the school's strategic plan.",,
698737,Reference,The Fitzwilliam Museum,"Outstanding collections of antiquities, fine and decorative arts, European paintings from the Middle Ages to the present, drawings, prints, sculpture, furniture, fans, coins and medals. Shop and Cafe. Open (except Mondays) all year. Free Admission.",,
698738,Reference,Kettle's Yard,"20th century art, furniture, ceramics, glass and natural objects. Exhibitions of contemporary and modern art. Concerts. Education programme for all ages. Bookshop.",,
698739,Reference,Cambridge University Library,"Includes details of the facilities, online catalogues, contact information, and a list of job vacancies.",,
698740,Reference,Sedgwick Museum of Earth Sciences,"Rock and fossil collections of historic importance. Provides details of research, visitor activities and resources.",,
698741,Reference,Scott Polar Research Institute Museum,"The Museum holds a collection of artifacts, paintings, drawings, photographs (including cinematographic film, lantern slides, and Daguerreotypes).",,
698742,Reference,Botanic Garden,Forty acres (16 hectares) close to the city centre containing a large collection of plants of international importance.,,
698743,Reference,Whipple Museum of the History of Science,"Science and its applications from physics to phrenology and from magnetism to microscopy. Scientific instruments, models, prints, books, and related objects.",,
698744,Reference,Moore Library,"Houses the University Library's working collections in the physical sciences, technology and mathematics. Details of opening hours, book and journal holdings, and reader services.",,
698745,Reference,University Medical Library,"Information on collections, services and facilities; access to databases; on-line catalogue.",,
698746,Reference,New Hall - Women's Art Collection,20th century women's art.,,
698747,Reference,Squire Law Library,"Holds a collection of legal works. Information about the library, its collections, and reader services.",,
